wkt_geom,Event_ID,dt,Long,Lat,specie,taglocal,Individual,studyname,country
Point (-1420838.46373362839221954 7741215.42418474238365889),126725,12/14/2008 20:00,-57.06713582,-19.49228015,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420838.86664557713083923 7741238.52679691091179848),126726,12/14/2008 23:00,-57.06711668,-19.49208134,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420776.34554569120518863 7741205.33122028782963753),126727,12/15/2008 2:00,-57.06658316,-19.49242495,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1406154.93132155411876738 7746482.87908568605780602),126728,12/15/2008 5:00,-56.92893272,-19.4606936,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420465.25248610367998481 7741576.81237945333123207),126729,12/15/2008 20:00,-57.06339915,-19.48952515,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420453.61340407631359994 7741566.50133830774575472),126730,12/15/2008 23:00,-57.0633039,-19.4896246,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420463.31006379099562764 7741568.60533473175019026),126731,12/16/2008 2:00,-57.06338965,-19.48959746,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1406147.50565147981978953 7745375.530330715700984),126732,12/16/2008 5:00,-56.92994809,-19.47021923,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1406428.24139301362447441 7744783.67492511309683323),126733,12/16/2008 8:00,-56.93307138,-19.47504628,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420464.49691963032819331 7741511.66416366212069988),126734,12/16/2008 20:00,-57.06345655,-19.49008544,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1421369.16344719240441918 7741287.24608134850859642),126735,12/16/2008 23:00,-57.07187152,-19.49116676,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1407035.01619623717851937 7744551.80347326770424843),126736,12/17/2008 2:00,-56.93879751,-19.47647619,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1421308.79378771502524614 7741225.40822369046509266),126737,12/17/2008 5:00,-57.07138577,-19.49175437,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420837.37485437863506377 7741234.48049975838512182),126738,12/17/2008 20:00,-57.06710716,-19.49211749,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420763.97980255237780511 7741207.72462763264775276),126739,12/18/2008 8:00,-57.0664688,-19.49241596,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420824.77689404250122607 7741147.46957699116319418),126740,12/18/2008 11:00,-57.06707889,-19.49287663,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420941.65580895938910544 7740518.24426412582397461),126741,12/18/2008 17:00,-57.06875833,-19.49817179,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420846.27830827399156988 7740046.72666573617607355),126742,12/18/2008 20:00,-57.06835981,-19.50231098,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420855.53003507666289806 7739996.27340887859463692),126743,12/18/2008 23:00,-57.06849341,-19.50273567,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420856.17801226931624115 7740060.38158258888870478),126744,12/19/2008 2:00,-57.068436,-19.50218443,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420851.09210561588406563 7740061.98597927391529083),126745,12/19/2008 5:00,-57.06838835,-19.50217541,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1406116.83867191942408681 7746441.79445920046418905),126746,12/19/2008 20:00,-56.92862766,-19.46108208,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420853.64732346870005131 7740056.44855619035661221),126747,12/19/2008 23:00,-57.06841696,-19.50222058,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420867.866329959128052 7740051.74854708462953568),126748,12/20/2008 2:00,-57.06855039,-19.50224764,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420821.73682826338335872 7741206.71762785501778126),126749,12/20/2008 11:00,-57.06699291,-19.49237058,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1406115.91239802143536508 7746442.94601039681583643),126750,12/20/2008 20:00,-56.92861814,-19.46107304,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1406242.53394940658472478 7746486.01094618812203407),126751,12/20/2008 23:00,-56.92972356,-19.46058546,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1421226.5523288135882467 7738830.19890405051410198),126752,12/21/2008 2:00,-57.07300553,-19.51240369,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1421933.08235056861303747 7739416.31936178915202618),126753,12/21/2008 5:00,-57.07882605,-19.50670783,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1420871.07793630799278617 7741244.50026617385447025),126754,12/21/2008 8:00,-57.06740253,-19.4919999,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1421213.74595006182789803 7741037.92157636769115925),126755,12/21/2008 20:00,-57.07070991,-19.49345363,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1421475.53720576385967433 7741918.56097081676125526),126756,12/21/2008 23:00,-57.07221213,-19.4856449,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1406088.64758087461814284 7746492.15792765095829964),126757,12/22/2008 2:00,-56.92832295,-19.46067529,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1422128.0748806546907872 7741561.57910601422190666),126758,12/22/2008 20:00,-57.07847399,-19.48810041,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1422046.37107479269616306 7741574.65224590338766575),126759,12/22/2008 23:00,-57.07772115,-19.48806459,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1422038.75334287318401039 7741572.3222915306687355),126760,12/23/2008 2:00,-57.07765446,-19.48809173,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1422349.09660443873144686 7741814.32193004339933395),126761,12/23/2008 5:00,-57.08022621,-19.48572286,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1406126.71961101121269166 7747397.47257319837808609),126762,12/23/2008 8:00,-56.92778333,-19.45285787,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1406125.56812320882454515 7747396.54622817505151033),126763,12/23/2008 11:00,-56.9277738,-19.4528669,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1422666.16460879566147923 7742225.00295675825327635),126764,12/23/2008 20:00,-57.08269233,-19.48189901,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1406166.35862589720636606 7749493.81135306414216757),126765,12/23/2008 23:00,-56.92609565,-19.43480078,Panthera onca,152100,114,Sao Bento,Brazil
Point (-1422393.31925709242932498 7742707.03547510877251625),126766,12/24/2008 2:00,-57.07974598,-19.47801434,Panthera onca,152100,114,Sao Bento,Brazil
